5.616631e-09 4.079060e+03 5.616631e-09 8.953565e+03 5.616631e-09 1.000062e+03 
5.616729e-09 4.079060e+03 5.616729e-09 8.953565e+03 5.616729e-09 1.000042e+03 
5.616924e-09 4.079060e+03 5.616924e-09 8.953565e+03 5.616924e-09 1.000003e+03 
5.617314e-09 4.079060e+03 5.617314e-09 8.953565e+03 5.617314e-09 9.999645e+02 
5.618096e-09 4.079060e+03 5.618096e-09 8.953565e+03 5.618096e-09 9.999645e+02 
5.619658e-09 4.079060e+03 5.619658e-09 8.953565e+03 5.619658e-09 9.999645e+02 
5.622783e-09 4.079060e+03 5.622783e-09 8.953565e+03 5.622783e-09 9.999645e+02 
5.629033e-09 4.079060e+03 5.629033e-09 8.953565e+03 5.629033e-09 9.999645e+02 
5.641533e-09 4.079060e+03 5.641533e-09 8.953565e+03 5.641533e-09 9.999645e+02 
5.666533e-09 4.079060e+03 5.666533e-09 8.953565e+03 5.666533e-09 9.999645e+02 
5.716533e-09 4.079060e+03 5.716533e-09 8.953565e+03 5.716533e-09 9.999645e+02 
5.816533e-09 4.079060e+03 5.816533e-09 8.953565e+03 5.816533e-09 9.999645e+02 
5.916533e-09 4.079060e+03 5.916533e-09 8.953565e+03 5.916533e-09 9.999645e+02 
6.016533e-09 4.079060e+03 6.016533e-09 8.953565e+03 6.016533e-09 9.999645e+02 
6.116533e-09 4.079060e+03 6.116533e-09 8.953565e+03 6.116533e-09 9.999645e+02 
6.216533e-09 4.079060e+03 6.216533e-09 8.953565e+03 6.216533e-09 9.999645e+02 
6.316533e-09 4.079060e+03 6.316533e-09 8.953565e+03 6.316533e-09 9.999645e+02 
6.416533e-09 4.079060e+03 6.416533e-09 8.953565e+03 6.416533e-09 9.999645e+02 
6.516533e-09 4.079060e+03 6.516533e-09 8.953565e+03 6.516533e-09 9.999645e+02 
6.616533e-09 4.079060e+03 6.616533e-09 8.953565e+03 6.616533e-09 9.999645e+02 
6.716533e-09 4.079060e+03 6.716533e-09 8.953565e+03 6.716533e-09 9.999645e+02 
6.816533e-09 4.079060e+03 6.816533e-09 8.953565e+03 6.816533e-09 9.999645e+02 
6.916533e-09 4.079060e+03 6.916533e-09 8.953565e+03 6.916533e-09 9.999645e+02 
7.016533e-09 4.079060e+03 7.016533e-09 8.953565e+03 7.016533e-09 9.999645e+02 
7.116533e-09 4.079060e+03 7.116533e-09 8.953565e+03 7.116533e-09 9.999645e+02 
7.216533e-09 4.079060e+03 7.216533e-09 8.953565e+03 7.216533e-09 9.999645e+02 
